tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM
28588	Zeugodacus cucurbitae	105209991	0	live	LOC105209991	per, per_1, period	period circadian protein	period circadian protein		5	NC_071670.1	58449025	58465638	plus	16
139649	Teleopsis dalmanni	119668489	0	live	LOC119668489	PER, period	period circadian protein-like	period circadian protein-like		1	NC_051846.1	127129939	127209744	plus	11
7260	Drosophila willistoni	6641177	0	live	LOC6641177	Dwil_GK19903, Dwil\per, GK19903, GK19903-PB, per, per-PB, period, wil_per	period circadian protein	period circadian protein|Dwil\GK19903|Dwil\GK19903-PB|Dwil\per-PB|dwil_GLEANR_2510		XL	NW_025814052.1	10702371	10706582	minus	8
58824	Plodia interpunctella	128682921	0	live	LOC128682921	period	period circadian protein	period circadian protein|putative period protein		Un	NW_026525664.1	5219936	5256597	plus	26
47314	Drosophila novamexicana	115767589	0	live	LOC115767589	period	period circadian protein	period circadian protein		Un	NW_020824856.1	556475	564959	plus	10
104688	Bactrocera oleae	106625645	0	live	LOC106625645	Per, period	period circadian protein	period circadian protein		Un	NW_021677886.1	72807	90327	minus	15
7227	Drosophila melanogaster	31251	0	live	per	Dmel_CG2647, CG2647, Clk, Dmel\CG2647, EG:155E2.4, PER, Per, Per-2, clk-6, dPER, dPer, dmper, dper, mel_per	period	period|CG2647-PA|CG2647-PB|PERIOD|clock|clock-6|dperiod|per-PA|per-PB|period clock protein	1-1.5 cM	X	NC_004354.4	2685580	2692780	plus	9
7213	Ceratitis capitata	101453268	0	live	LOC101453268	TECPR, per, period	period circadian protein	period circadian protein|Tectonin beta-propeller repeat-containing protein		Un	NW_019376293.1	3120948	3144757	plus	14
64459	Pieris rapae	111000093	0	live	LOC111000093	PER, period	period circadian protein	period circadian protein		Z	NC_059534.1	3893234	3919748	plus	27
7200	Lutzomyia longipalpis	129793170	0	live	LOC129793170	per, period	period circadian protein	period circadian protein|putative circadian clock protein period		1	NC_074707.1	16231559	16240841	minus	11
27457	Bactrocera dorsalis	105224342	0	live	LOC105224342	PER, period	period circadian protein	period circadian protein		4	NC_064306.1	57159844	57182219	plus	13
28586	Anastrepha ludens	128857133	0	live	LOC128857133	PER1, period	period circadian protein	period circadian protein|period protein		3	NC_071499.1	21649874	21685769	plus	14
7396	Glossina fuscipes	119644641	0	live	LOC119644641	period	period circadian protein	period circadian protein		Un	NW_023998414.1	13724697	13737468	minus	14
7238	Drosophila sechellia	6616175	0	live	LOC6616175	Dsec_GM19238, Dsec\per, GM19238, GM19238-PA, per, per-PA, period	period circadian protein	period circadian protein|Dsec\GM19238|Dsec\GM19238-PA|Dsec\per-PA|dsec_GLEANR_20821		X	NC_045954.1	2565393	2572371	plus	10
7220	Drosophila erecta	6550757	0	live	LOC6550757	Dere_GG18618, Dere\per, GG18618, GG18618-PB, ere_per, per, per-PB, period	period circadian protein	period circadian protein|Dere\GG18618|Dere\GG18618-PB|Dere\per-PB|dere_GLEANR_3439|putative period		Un	NW_020825209.1	1080025	1086854	plus	10
98809	Bactrocera neohumeralis	126760024	0	live	LOC126760024	Per, period	period circadian protein	period circadian protein		5	NC_065922.1	19822210	19844476	minus	14
59916	Bactrocera tryoni	120775331	0	live	LOC120775331	Per, period	period circadian protein	period circadian protein		4	NC_052502.1	19658212	19680422	minus	14
51655	Plutella xylostella	105381610	0	live	LOC105381610	PLXY1_LOCUS1980, period	period circadian protein	period circadian protein		Z	NC_064012.1	10895445	10931706	plus	29
42062	Drosophila nasuta	132795519	0	live	LOC132795519	per, period	period circadian protein	period circadian protein|period protein		X	NC_083459.1	25260233	25266399	minus	9
95512	Anastrepha obliqua	129238619	0	live	LOC129238619	PER1, period	period circadian protein	period circadian protein|period protein		2	NC_072893.1	22469245	22521937	plus	14
286459	Episyrphus balteatus	129911545	0	live	LOC129911545	PER, period	period circadian protein	period circadian protein		2	NC_079135.1	70469072	70485440	minus	11
28610	Rhagoletis pomonella	118733327	0	live	LOC118733327	PER, period	period circadian protein	period circadian protein		Un	NW_023458556.1	24482467	24502776	plus	12
174628	Bactrocera latifrons	108977252	0	live	LOC108977252	Per, per_4, per_6, period	period circadian protein	period circadian protein		Un	NW_017537556.1	232058	250191	minus	13
42062	Drosophila nasuta	132798626	0	live	LOC132798626	per, period	dual specificity calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1	dual specificity calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1		2L	NC_083455.1	11484486	11586961	plus	15
1518534	Anopheles coluzzii	120948322	0	live	LOC120948322	period	uncharacterized LOC120948322	uncharacterized protein LOC120948322		2	NC_064670.1	11165369	11180789	minus	8
7237	Drosophila pseudoobscura	4814831	0	live	LOC4814831	per	period circadian protein	period circadian protein		X	NC_046683.1	17742956	17750398	plus	10
7244	Drosophila virilis	6633594	0	live	LOC6633594	Dvir_GJ16682, Dvir\per, GJ16682, GJ16682-PA, GJ16682-PB, GJ16682-PC, GJ16682-PD, per, per-PA, per-PB, per-PC, per-PD, vir_per	period circadian protein	period circadian protein|Dvir\GJ16682|Dvir\GJ16682-PA|Dvir\GJ16682-PB|Dvir\GJ16682-PC|Dvir\GJ16682-PD|Dvir\per-PA|Dvir\per-PB|Dvir\per-PC|Dvir\per-PD|dvir_GLEANR_17186|period		Un	NW_022587371.1	1512201	1520227	plus	11
7460	Apis mellifera	406112	0	live	Per	GB19264, GB52077	period circadian protein	period circadian protein|period clock protein		LG12	NC_037649.1	10032689	10051762	minus	17
7091	Bombyx mori	692522	0	live	Per		period	period|period protein|putative period protein		1	NC_085107.1	12509020	12568070	minus	28
7227	Drosophila melanogaster	33571	0	live	tim	Dmel_CG3234, CG3234, Dmel\CG3234, Ritsu, TIM, Tim, Tim-1, dTIM, dTim, dtim, mel_tim, rit, s-tim1, tim	timeless	timeless|CG3234-PB|CG3234-PL|CG3234-PM|CG3234-PN|CG3234-PO|CG3234-PP|CG3234-PR|CG3234-PS|CG3234-PT|CG3234-PU|TIMELESS|bruchpilot|dtimeless|ritsu|tim-PB|tim-PL|tim-PM|tim-PN|tim-PO|tim-PP|tim-PR|tim-PS|tim-PT|tim-PU|timeless1	2-10 cM	2L	NT_033779.5	3493986	3508119	minus	17
7070	Tribolium castaneum	659015	0	live	Per	TcasGA2_TC012997, clk-6	period	period|GLEAN_12997		LG5	NC_007420.3	15409821	15418733	minus	22
7029	Acyrthosiphon pisum	100328916	0	live	per		period	period|period B		A2	NC_042495.1	64034966	64057690	plus	26
7130	Manduca sexta	115455052	0	live	LOC115455052	O3G_MSEX002519, per	period circadian protein	period circadian protein|period clock protein homolog|putative period protein		27	NC_051141.1	1487334	1545245	minus	28
13037	Danaus plexippus	116777810	0	live	LOC116777810		period circadian protein	period circadian protein|period protein		Z	NC_083559.1	6592574	6614936	plus	27
286706	Halyomorpha halys	106686423	0	live	LOC106686423		period circadian protein	period circadian protein		Un	NW_020110870.1	150631	242324	minus	28
161013	Thrips palmi	117639974	0	live	LOC117639974		period circadian protein	period circadian protein		Un	NW_023144623.1	8986992	8995030	minus	26
115081	Megalopta genalis	117219811	0	live	LOC117219811		period circadian protein	period circadian protein		Un	NW_022888539.1	339035	374987	minus	19
7425	Nasonia vitripennis	100121302	0	live	LOC100121302		period circadian protein	period circadian protein		1	NC_045757.1	14853166	14874780	minus	17
7539	Leptinotarsa decemlineata	111502943	0	live	LOC111502943		period circadian protein	period circadian protein		Un	NW_019289697.1	214545	253450	plus	24
307658	Monomorium pharaonis	105835224	0	live	LOC105835224		period circadian protein	period circadian protein		10	NC_050476.1	18121230	18169044	minus	17
610380	Harpegnathos saltator	105185903	0	live	LOC105185903	EAI_17396	period circadian protein	period circadian protein		Un	NW_020229987.1	1755050	1793668	minus	19
143995	Megachile rotundata	100875400	0	live	LOC100875400		period circadian protein	period circadian protein		Un	NW_003797099.1	3214768	3244300	plus	21
7463	Apis florea	100867863	0	live	LOC100867863		period circadian protein	period circadian protein		Un	NW_003791313.1	418901	437737	minus	17
132113	Bombus impatiens	100746994	0	live	LOC100746994		period circadian protein	period circadian protein		Un	NT_177880.1	963219	987283	minus	18
7159	Aedes aegypti	5570169	0	live	LOC5570169	AAEL008141, PER	period circadian protein	period circadian protein		3	NC_035109.1	79001477	79033702	minus	7
222816	Orussus abietinus	105699966	0	live	LOC105699966		period circadian protein	period circadian protein		Un	NW_019394271.1	170824	188817	plus	18
33412	Zerene cesonia	119835778	0	live	LOC119835778		period circadian protein	period circadian protein		Z	NC_052122.1	2285333	2309373	plus	27
7446	Vespa mandarinia	118445152	0	live	LOC118445152	per	period circadian protein-like	period circadian protein-like|period alpha|period beta		Un	NW_023395855.1	2873662	2892896	minus	18
460826	Chelonus insularis	118067874	0	live	LOC118067874		period circadian protein	period circadian protein		Un	NW_023276368.1	154739	167424	plus	20
473952	Osmia lignaria	117605757	0	live	LOC117605757		period circadian protein	period circadian protein		Un	NW_023009261.1	4326770	4350325	minus	20
207650	Bombus vosnesenskii	117241840	0	live	LOC117241840		period circadian protein	period circadian protein		Un	NW_022884330.1	4025809	4049862	minus	17
103933	Bombus bifarius	117210084	0	live	LOC117210084		period circadian protein	period circadian protein		Un	NW_022884505.1	2854198	2877050	minus	18
2705178	Bombus vancouverensis nearcticus	117156998	0	live	LOC117156998		period circadian protein	period circadian protein		Un	NW_022881795.1	550043	572853	plus	17
486640	Odontomachus brunneus	116845470	0	live	LOC116845470		period circadian protein	period circadian protein		Un	NW_022639502.1	1791279	1822149	minus	17
2448451	Nomia melanderi	116424829	0	live	LOC116424829		period circadian protein	period circadian protein		Un	NW_022339671.1	362155	411204	minus	21
7048	Sitophilus oryzae	115891578	0	live	LOC115891578		period circadian protein-like	period circadian protein-like		Un	NW_022145824.1	11388	49749	minus	23
613905	Nylanderia fulva	114946540	0	live	LOC114946540		period circadian protein	period circadian protein		Un	NW_021694100.1	212576	236841	minus	18
1437191	Osmia bicornis bicornis	114872051	0	live	LOC114872051		period circadian protein	period circadian protein		2	NC_060217.1	6053300	6073238	minus	17
7092	Bombyx mandarina	114246916	0	live	LOC114246916		period circadian protein	period circadian protein|period protein		Un	NW_021011551.1	1463129	1510011	minus	29
7111	Trichoplusia ni	113493972	0	live	LOC113493972		period circadian protein	period circadian protein|putative period protein		5	NC_039482.1	1313600	1345210	plus	30
1477025	Hyposmocoma kahamanoa	113239710	0	live	LOC113239710		period circadian protein	period circadian protein		Un	NW_020653200.1	14064160	14112496	plus	27
143950	Sipha flava	112688123	0	live	LOC112688123	per_0	period circadian protein	period circadian protein		Un	NW_020273087.1	525817	539557	minus	25
300111	Temnothorax curvispinosus	112460746	0	live	LOC112460746		period circadian protein-like	period circadian protein-like		Un	NW_020220570.1	66013	90382	minus	16
108931	Nilaparvata lugens	111054356	0	live	LOC111054356		period circadian protein	period circadian protein		3	NC_052506.1	38027102	38132135	plus	32
13164	Myzus persicae	111029214	0	live	LOC111029214		period circadian protein	period circadian protein		Un	NW_019101460.1	368241	385288	plus	26
136037	Zootermopsis nevadensis	110835158	0	live	LOC110835158	L798_12139	period circadian protein	period circadian protein		Un	NW_019060137.1	130697	154171	minus	23
219809	Pseudomyrmex gracilis	109851763	0	live	LOC109851763		period circadian protein	period circadian protein		Un	NW_018020604.1	497712	521770	minus	17
116153	Aethina tumida	109596137	0	live	LOC109596137		period circadian protein	period circadian protein		4	NC_065438.1	12108174	12123943	plus	23
224129	Agrilus planipennis	108732907	0	live	LOC108732907		period circadian protein-like	period circadian protein-like		Un	NW_020438874.1	711049	750825	plus	24
211228	Cephus cinctus	107270042	0	live	LOC107270042		period circadian protein	period circadian protein		Un	NW_014333318.1	144795	162069	plus	17
743375	Polistes dominula	107073205	0	live	LOC107073205		period circadian protein	period circadian protein		Un	NW_015149162.1	37047	58037	minus	17
91411	Polistes canadensis	106791824	0	live	LOC106791824		period circadian protein	period circadian protein		Un	NW_014569893.1	65057	87777	plus	19
609295	Dinoponera quadriceps	106745738	0	live	LOC106745738		period circadian protein	period circadian protein		Un	NW_014555920.1	718869	747247	minus	17
79782	Cimex lectularius	106667354	0	live	LOC106667354		period circadian protein	period circadian protein		Un	NW_019392665.1	194846	213255	plus	24
66420	Papilio xuthus	106113722	0	live	LOC106113722		period circadian protein	period circadian protein		Un	NW_013530472.1	3077107	3102656	plus	28
76194	Papilio polytes	106110082	0	live	LOC106110082		period circadian protein	period circadian protein		Un	NW_013528315.1	478777	504703	plus	29
83485	Linepithema humile	105668944	0	live	LOC105668944		period circadian protein	period circadian protein		Un	NW_012160517.1	818716	842698	plus	17
411798	Vollenhovia emeryi	105563073	0	live	LOC105563073		period circadian protein	period circadian protein		Un	NW_011967186.1	245888	276082	plus	19
64793	Wasmannia auropunctata	105448834	0	live	LOC105448834		period circadian protein	period circadian protein		Un	NW_012026812.1	2153120	2175422	minus	17
104421	Camponotus floridanus	105256454	0	live	LOC105256454	EAG_06020	period circadian protein	period circadian protein		Un	NW_020229835.1	892774	926724	plus	17
103372	Acromyrmex echinatior	105154497	0	live	LOC105154497	G5I_01774	period circadian protein	period circadian protein		Un	NW_011626826.1	1484163	1513005	plus	17
7462	Apis dorsata	102673367	0	live	LOC102673367		period circadian protein	period circadian protein		Un	NW_006263440.1	784948	804190	minus	17
64838	Fopius arisanus	105271791	0	live	LOC105271791	per_0	period circadian protein	period circadian protein		Un	NW_011887863.1	150309	161100	minus	17
265458	Contarinia nasturtii	116339486	0	live	LOC116339486		period circadian protein	period circadian protein		Un	NW_022197885.1	1820864	1829953	plus	19
334116	Vanessa tameamea	113403059	0	live	LOC113403059		period circadian protein	period circadian protein		Un	NW_020662887.1	8977	37766	plus	29
143948	Diuraphis noxia	107165593	0	live	LOC107165593		period circadian protein	period circadian protein		Un	NW_015368513.1	117534	159446	minus	27
680683	Amyelois transitella	106130500	0	live	LOC106130500		period circadian protein	period circadian protein		Z	NC_083535.1	404754	442743	minus	25
144034	Pogonomyrmex barbatus	105430824	0	live	LOC105430824		period circadian protein	period circadian protein		Un	NW_011933723.1	568740	579974	plus	12
30195	Bombus terrestris	100631060	0	live	LOC100631060	per	period	period circadian protein		12	NC_063280.1	5779342	5805180	plus	17
7445	Vespa crabro	124422905	0	live	LOC124422905		period circadian protein	period circadian protein		3	NC_060957.1	13918483	13942826	minus	21
65598	Bombus pascuorum	132914753	0	live	LOC132914753		period circadian protein	period circadian protein		1	NC_083488.1	7088164	7113872	minus	17
7116	Pieris brassicae	123718685	0	live	LOC123718685		period circadian protein	period circadian protein		Z	NC_059680.1	4551920	4583500	plus	27
2078957	Neocloeon triangulifer	132204305	0	live	LOC132204305		period circadian protein	period circadian protein		Un	NW_026775562.1	174289	185997	plus	26
1163346	Diorhabda sublineata	130447140	0	live	LOC130447140		period circadian protein	period circadian protein		7	NC_079480.1	358424	385897	plus	24
174621	Wyeomyia smithii	129730999	0	live	LOC129730999		period circadian protein-like	period circadian protein-like		3	NC_073696.1	229310336	229340414	minus	7
313031	Hylaeus anthracinus	128888523	0	live	LOC128888523		period circadian protein	period circadian protein		Un	NW_026534341.1	11964372	12011175	minus	19
313075	Hylaeus volcanicus	128872165	0	live	LOC128872165		period circadian protein	period circadian protein		2	NC_071977.1	12276072	12320196	minus	18
63433	Leptopilina boulardi	127288641	0	live	LOC127288641		period circadian protein	period circadian protein		Un	NW_026137965.1	2964740	2980913	minus	18
309941	Bombus affinis	126920901	0	live	LOC126920901		period circadian protein	period circadian protein		10	NC_066353.1	13510557	13533325	minus	17
85661	Bombus huntii	126870827	0	live	LOC126870827		period circadian protein	period circadian protein		11	NC_066248.1	6971126	6996058	minus	18
42275	Vanessa atalanta	125076188	0	live	LOC125076188		period circadian protein	period circadian protein		Z	NC_061902.1	10952109	10984266	minus	31
202808	Vespa velutina	124948014	0	live	LOC124948014		period circadian protein	period circadian protein		3	NC_062190.1	11331227	11353554	minus	19
561572	Frieseomelitta varia	122532637	0	live	LOC122532637	E2986_09254	period circadian protein	period circadian protein		Un	NW_025110215.1	1103730	1124991	plus	17
30207	Polistes fuscatus	122524628	0	live	LOC122524628		period circadian protein	period circadian protein		Un	NW_025113162.1	6721595	6740016	minus	17
7108	Spodoptera frugiperda	118261937	0	live	LOC118261937		period circadian protein	period circadian protein|putative period protein		25	NC_064236.1	6937715	6971211	minus	31
105785	Cryptotermes secundus	111872699	0	live	LOC111872699	B7P43_G06931, per_5	period circadian protein	period circadian protein		Un	NW_019741302.1	90010	191252	minus	29
471704	Trachymyrmex cornetzi	108770943	0	live	LOC108770943	ALC57_02850	period circadian protein	period circadian protein		Un	NW_017295960.1	1254738	1293961	minus	17
520822	Atta colombica	108688420	0	live	LOC108688420	ALC53_08115	period circadian protein	period circadian protein		Un	NW_017259331.1	175365	208440	minus	17
516756	Eufriesea mexicana	108553435	0	live	LOC108553435	WN48_03899	period circadian protein	period circadian protein		Un	NW_016908212.1	1365472	1387383	plus	19
7446	Vespa mandarinia	118443448	0	live	LOC118443448		period circadian protein-like	period circadian protein-like		Un	NW_023395847.1	3647482	3811267	minus	10
684658	Aphidius gifuensis	122858661	0	live	LOC122858661	HCN44_003791	period circadian protein	period circadian protein		LG6	NC_057793.1	1344648	1352180	plus	16
78633	Pieris napi	125062481	0	live	LOC125062481		period circadian protein	period circadian protein		Z	NC_062259.1	4846089	4876915	plus	28
171605	Vanessa cardui	124543195	0	live	LOC124543195		period circadian protein	period circadian protein		Z	NC_061154.1	11444975	11476344	minus	30
183418	Apis laboriosa	122721016	0	live	LOC122721016		period circadian protein	period circadian protein		Un	NW_025221370.1	1476870	1495863	plus	17
396416	Bombus pyrosoma	122573630	0	live	LOC122573630		period circadian protein	period circadian protein		LG12	NC_057781.1	5761736	5787791	plus	17
121224	Pediculus humanus corporis	8230837	0	live	Phum_PHUM247270	Phum_PHUM247270	period circadian protein, putative	period circadian protein, putative		Unknown
7054	Photinus pyralis	116172526	0	live	LOC116172526	PPYR_09520	period circadian protein-like	period circadian protein-like		Un	NW_022170596.1	44520687	44545152	minus	22
2015173	Ooceraea biroi	105278742	0	live	LOC105278742	DMN91_010731	period circadian protein	period circadian protein		11	NC_039516.1	10214444	10247228	minus	17
7515	Ctenocephalides felis	113367345	0	live	LOC113367345		period circadian protein-like	period circadian protein-like		Un	NW_020537324.1	49065107	49091341	plus	26
7167	Anopheles albimanus	118460335	0	live	LOC118460335		period circadian protein-like	period circadian protein-like		2	NC_050156.1	19882924	19894049	plus	8
2795564	Maniola hyperantus	117995700	0	live	LOC117995700		period circadian protein	period circadian protein		Z	NC_048564.1	6310612	6341716	plus	27
7048	Sitophilus oryzae	115879660	0	live	LOC115879660		period circadian protein-like	LOW QUALITY PROTEIN: period circadian protein-like		Un	NW_022146262.1	2374	39240	plus	23
72781	Formica exsecta	115238698	0	live	LOC115238698		period circadian protein	period circadian protein		Un	NW_021850780.1	112370	135895	minus	17
43146	Rhopalosiphum maidis	113557433	0	live	LOC113557433		period circadian protein	period circadian protein		4	NC_040880.1	31396007	31420532	minus	26
742174	Melanaphis sacchari	112603220	0	live	LOC112603220		period circadian protein	period circadian protein		Un	NW_020270395.1	869090	889670	plus	25
166361	Onthophagus taurus	111413228	0	live	LOC111413228		period circadian protein	period circadian protein		Un	NW_019280443.1	77959	92244	plus	19
178035	Dufourea novaeangliae	107188317	0	live	LOC107188317	WN55_01369	period circadian protein	period circadian protein		Un	NW_015374010.1	835319	865195	minus	17
29053	Copidosoma floridanum	106640211	0	live	LOC106640211		period circadian protein	period circadian protein		Un	NW_019379494.1	1049385	1069790	plus	17
12957	Atta cephalotes	105621270	0	live	LOC105621270		period circadian protein-like	period circadian protein-like		Un	NW_012130096.1	1148070	1183013	plus	17
326594	Ceratosolen solmsi marchali	105360435	0	live	LOC105360435		period circadian protein-like	period circadian protein-like		Un	NW_011948418.1	8420980	8428455	plus	11
63436	Leptopilina heterotoma	122507167	0	live	LOC122507167		period circadian protein	period circadian protein		Un	NW_025111086.1	912825	937009	minus	18
7445	Vespa crabro	124424200	0	live	LOC124424200		period circadian protein-like	cell wall protein DAN4-like|period circadian protein-like		5	NC_060959.1	10027389	10208346	plus	10
1163345	Diorhabda carinulata	130893765	0	live	LOC130893765		period circadian protein	period circadian protein		5	NC_079464.1	31371869	31397020	minus	24
191418	Maniola jurtina	123880638	0	live	LOC123880638		period circadian protein	period circadian protein		Z	NC_060058.1	5744183	5780722	plus	29
32260	Venturia canescens	122419029	0	live	LOC122419029		period circadian protein	period circadian protein		1	NC_057421.1	22311881	22347725	plus	18
64791	Trachymyrmex zeteki	108722093	0	live	LOC108722093	ALC60_05007	period circadian protein	period circadian protein		Un	NW_017256926.1	611847	644372	plus	17
28612	Rhagoletis zephyria	108368088	0	live	LOC108368088		period circadian protein	period circadian protein		Un	NW_016160031.1	61693	71734	minus	12
202808	Vespa velutina	124950341	0	live	LOC124950341		period circadian protein-like	period circadian protein-like		7	NC_062194.1	1818035	2029783	minus	10
7375	Lucilia cuprina	111688808	0	live	LOC111688808	per	period circadian protein	period circadian protein|period protein		3	NC_060951.1	21623136	21628420	minus	12
7230	Drosophila mojavensis	6585354	0	live	LOC6585354	Dmoj_GI16295, Dmoj\per, GI16295, GI16295-PA, GI16295-PB, moj_per, per, per-PA, per-PB	period circadian protein	period circadian protein|Dmoj\GI16295|Dmoj\GI16295-PA|Dmoj\GI16295-PB|Dmoj\per-PA|Dmoj\per-PB|dmoj_GLEANR_17016|period		Un	NW_025318667.1	3942105	3949657	minus	8
32391	Cotesia glomerata	123260640	0	live	LOC123260640	KQX54_018061	period circadian protein	formin-J|period circadian protein		LG3	NC_058160.1	24348431	24369006	minus	15
1100963	Cydia splendana	134804727	0	live	LOC134804727		period circadian protein	period circadian protein		Z	NC_085987.1	31844710	31884537	plus	27
74068	Macrosteles quadrilineatus	128993494	0	live	LOC128993494		period circadian protein	period circadian protein		Un	NW_026542597.1	35250120	35309794	minus	28
7454	Vespula vulgaris	127062492	0	live	LOC127062492		period circadian protein	period circadian protein		3	NC_066588.1	949563	970098	plus	17
41895	Tribolium madens	123013818	0	live	LOC123013818		period circadian protein	period circadian protein		Un	NW_025401068.1	4174643	4185683	plus	21
30213	Vespula pensylvanica	122627935	0	live	LOC122627935	H0235_005305	period circadian protein	period circadian protein		3	NC_057687.1	11256493	11278123	minus	18
935657	Colletes gigas	122401814	0	live	LOC122401814		period circadian protein	period circadian protein		Un	NW_025106657.1	1677815	1741297	plus	17
13632	Lucilia sericata	119599751	0	live	LOC119599751		period circadian protein	period circadian protein|period protein		Un	NW_023994044.1	951238	961325	plus	14
38358	Bradysia coprophila	119076018	0	live	LOC119076018		period circadian protein-like	period circadian protein-like		Un	NW_023503493.1	4981199	5007464	plus	12
34720	Trachymyrmex septentrionalis	108749937	0	live	LOC108749937	ALC56_07866	period circadian protein	period circadian protein		Un	NW_017305485.1	2265526	2297593	plus	17
37344	Athalia rosae	105691565	0	live	LOC105691565		period circadian protein	period circadian protein		1	NC_064026.1	31423822	31440181	minus	18
197179	Cylas formicarius	132697513	0	live	LOC132697513		period circadian protein	period circadian protein		Un	NW_026844264.1	15651997	15687533	plus	21
58002	Daktulosphaira vitifoliae	126901968	0	live	LOC126901968		period circadian protein	period circadian protein		Un	NW_026099574.1	27839139	27873959	plus	27
7222	Drosophila grimshawi	6564914	0	live	LOC6564914	Dgri_GH12039, GH12039, GH12039-PA	period circadian protein	period circadian protein|Dgri\GH12039|Dgri\GH12039-PA|dgri_GLEANR_11948		Un	NW_025063692.1	19532892	19540306	plus	11
94469	Phlebotomus argentipes	132264619	0	live	LOC132264619		period circadian protein	period circadian protein		Un	NW_026776162.1	4739851	4746569	plus	10
171585	Nymphalis io	126780285	0	live	LOC126780285		period circadian protein	period circadian protein		Z	NC_065918.1	5781922	5818770	plus	29
93214	Bacillus rossius redtenbacheri	134537512	0	live	LOC134537512		period circadian protein	period circadian protein		12	NC_086339.1	10370149	10430192	minus	24
44670	Metopolophium dirhodum	132948385	0	live	LOC132948385		period circadian protein	period circadian protein homolog 2|period circadian protein		7	NC_083566.1	20259473	20284871	plus	26
2498891	Topomyia yanbarensis	131684711	0	live	LOC131684711		period circadian protein	period circadian protein		2	NC_080671.1	385893130	385935146	minus	6
325434	Malaya genurostris	131432814	0	live	LOC131432814		period circadian protein	period circadian protein		2	NC_080571.1	58383354	58418884	plus	7
375433	Microplitis mediator	130678715	0	live	LOC130678715		period circadian protein	period circadian protein|putative uncharacterized protein DDB_G0277255		2	NC_079970.1	6622377	6649452	plus	15
190385	Uranotaenia lowii	129757421	0	live	LOC129757421		period circadian protein	period circadian protein		3	NC_073693.1	233478389	233512249	plus	7
2530218	Condylostylus longicornis	129610453	0	live	LOC129610453		period circadian protein	period circadian protein		Un	NW_026578013.1	5971466	5987906	plus	6
263140	Sitodiplosis mosellana	129576861	0	live	LOC129576861		period circadian protein	period circadian protein		Un	NW_022595244.1	15773634	15784748	minus	19
189913	Leptidea sinapis	126979027	0	live	LOC126979027		period circadian protein	period circadian protein		Z	NC_066312.1	12045872	12112423	plus	27
133065	Adelges cooleyi	126839110	0	live	LOC126839110		period circadian protein	period circadian protein		Un	NW_026095971.1	19587169	19608492	minus	29
42839	Anopheles aquasalis	126569413	0	live	LOC126569413		period circadian protein	period circadian protein|putative lysozyme-like protein		2	NC_064877.1	9720519	9728907	plus	8
